Sat.ElapsedSecs           Sat.Earth.RMAG            Sat.Earth.Latitude        Sat.Earth.Longitude       Sat.EarthMJ2000Eq.RAAN    Sat.VX                    Sat.VY                    Sat.VZ                    
13089.56661309348         6969.886018735431         81.50916822251567         90.92321198497943         0.1507602378978491        -7.543303310540487        0.03902344170635522       -0.4290438072200338       
13184.93718687678         6970.348289276991         77.88291585066109         63.94895665223596         0.1528318173467712        -7.458452345627345        0.1443948528109834        -1.19733759039245         
13280.29585290933         6970.865494686458         72.95566324707886         50.52459981947523         0.1548194760232705        -7.294255069688991        0.2482196966478273        -1.952769041948119        
13375.6542558549          6971.427949429587         67.56632695846253         43.00101657463611         0.1566936555986697        -7.052427219229052        0.3494154635721204        -2.687450849992287        
13471.01438379614         6972.023690970092         61.97716229247138         38.16133742348784         0.1584253169695456        -6.735488102296267        0.4469152090457406        -3.39362255650759         
13566.36422619922         6972.63869537112          56.28494487135404         34.70893998665005         0.1599862312445684        -6.346796672514467        0.5396754621903376        -4.063708043024099        
13661.67988112429         6973.257297418952         50.53296361078733         32.0524914690573          0.1613524973675562        -5.890562215404936        0.6266924024998844        -4.690436019614681        
13756.94573811488         6973.86293214497          44.74307038655909         29.88898403236842         0.1625088284829373        -5.371726273785449        0.7070334362731765        -5.267071733927329        
13852.16002471279         6974.438889930096         38.92705807410071         28.04796936858605         0.1634504857362177        -4.795847770949389        0.7798496858642058        -5.787508073961273        
13947.33341590036         6974.968998265564         33.09152011384889         26.42607736651933         0.1641825346319347        -4.169014608316752        0.8443797873370232        -6.246291263518205        
14042.47514392482         6975.438138064925         27.24088038517568         24.95666779783981         0.1647179752259808        -3.497853429327492        0.8999456992596566        -6.638588516019487        
14137.58855819469         6975.832740915836         21.37874965686084         23.59431876530354         0.1650768558553543        -2.78950302120841         0.9459590768532332        -6.9602325840274          
14232.66876221169         6976.141246895661         15.50863757319421         22.30636628925777         0.1652867385629972        -2.051570965905444        0.9819301585828805        -7.207786533218923        
14327.71345325746         6976.354550143481         9.63358502213323          21.06782413794168         0.165383273838771         -1.291973400788344        1.007480103990243         -7.378633661671746        
14422.73340941174         6976.466307658142         3.755672788157121         19.85818962926888         0.1654090912033041        -0.5187550035749446       1.022344912270312         -7.471006091923601        
14517.74251550669         6976.473086600078         -2.12327926008328         18.65947930392294         0.1654105533447909        0.2599251457490158        1.026371055377917         -7.483954556742234        
14612.7526242868          6976.374466398838         -8.001347460568143        17.45467027524374         0.1654336405184993        1.035836362560785         1.019516168534499         -7.417351441583024        
14707.76770845987         6976.173094405101         -13.87610986179359        16.22632574372301         0.1655208857875142        1.800714851691571         1.001852534809254         -7.271911696365891        
14802.79165398097         6975.874653865577         -19.74508957144111        14.95496424605376         0.1657104792693078        2.54641832354368          0.9735684621655819        -7.049195312318936        
14897.8268776671          6975.487731865487         -25.60559967790762        13.61716130900495         0.166036922153201         3.265006114247495         0.9349669657570262        -6.751593517060948        
14992.88419123041         6975.023506064047         -31.45521703424632        12.18267291205054         0.1665314908257504        3.948898421892698         0.8864571191082933        -6.382262701034773        
15087.97854851            6974.495326267393         -37.29126359984002        10.6101799261041          0.1672210536378029        4.590911879333926         0.8285471608341773        -5.945076141417776        
15183.11734265881         6973.918246770952         -43.10961586262172        8.840249043615751         0.1681252707794894        5.184248912502317         0.7618450136456151        -5.444631251187158        
15278.29959928058         6973.308448301203         -48.90376989631815        6.782436819161848         0.1692537826942176        5.722577343595651         0.687055381952891         -4.886228274732637        
15373.51817573654         6972.682610912404         -54.66321341288712        4.290353515381445         0.1706050399040582        6.200127456115225         0.604973308611882         -4.275820388086601        
15468.77016141079         6972.057234228409         -60.37027329448588        1.10920537621156          0.172167363663937         6.61181161472927          0.5164675281793937        -3.619887150899442        
15564.05942025594         6971.448037850101         -65.99127754259351        -3.244983879877203        0.1739210991760769        6.953267455622571         0.4224670271781149        -2.925333041171008        
