Sat.ElapsedSecs           Sat.Earth.Latitude        Sat.Earth.Longitude       
6969.094194844365         51.64575558439151         -35.53573931669234        
7060.268717596773         50.89140917640933         -26.56370750856407        
7151.445308583789         49.4192924910739          -18.02462397047715        
7242.618180834688         47.30474154038059         -10.10992581260691        
7333.780497545376         44.63939217300047         -2.908419828026066        
7424.927339900751         41.51657044426472         3.576636149462026         
7516.05358037632          38.02202451046646         9.397223664114357         
7607.156252092682         34.22972123455391         14.6331516873185          
7698.232237924822         30.20135082163667         19.37288561392994         
7789.280724723358         25.98746902877169         23.70296494472725         
7880.3015861311           21.62947537428474         27.70305662081354         
7971.295598207507         17.16157038772661         31.44461598636293         
8062.263983348384         12.6125386854625          34.99134838258745         
8153.210996522103         8.00710893104438          38.40063247315676         
8178.601836785674         6.714157698621043         39.33524445181001         
8204.228103754576         5.40691065392256          40.27299049828397         
8276.845465356018         1.693977118638333         42.90970064008507         
8365.465664933436         -2.842456531524263        46.11480256410143         
8456.140743289143         -7.471908218193252        49.42345682432457         
8547.020559583325         -12.07914330763001        52.81781039720141         
8637.929570046254         -16.63316687611391        56.34340774810692         
8728.851132618729         -21.10863116760903        60.0560377830091          
8819.789384084288         -25.47752492452235        64.01846655206826         
8910.747936309781         -29.70663103645398        68.30104428644864         
9001.730252173729         -33.75581395057882        72.98236302291475         
9092.739920283202         -37.57607207860951        78.14825819663164         
9183.778209867887         -41.1074762871327         83.88742248398206         
9274.844358698465         -44.27780225976372        90.28160098092965         
9365.938550967257         -47.00287623056548        97.38797608911713         
9457.058189436793         -49.18997262477875        105.2123117237276         
9548.199262737762         -50.74645112795776        113.6785512318779         
9639.358532102779         -51.59375564750172        122.6088472577807         
9730.529513710644         -51.6837144297992         131.7329515910656         
9821.706796518993         -51.01073092886926        140.737427188745          
9912.883418623824         -49.61328378102112        149.3358091463526         
10004.05370809603         -47.56392351026011        157.3255568782262         
10095.21098246332         -44.95330092629033        164.6070429663789         
10186.349059653           -41.87517526520681        171.1689960224769         
10277.46344204061         -38.41641750860248        177.0589127923864         
10368.55101281544         -34.65238305272317        -177.6453082634965        
10459.60724669276         -30.64615579823698        -172.855539642899         
10550.63212009845         -26.44940866862775        -168.4846246565323        
10641.62585777231         -22.1044534909228         -164.4520002315493        
10732.58900726214         -17.64622349668873        -160.6853142655849        
10823.52412180044         -13.10398028273655        -157.1200144217578        
10914.43467526697         -8.502884663605839        -153.6981314008553        
11005.32505715964         -3.865267669777735        -150.3666408494206        
11096.20167366229         0.7883495514745115        -147.0756790268527        
11187.06963626901         5.438135723602613         -143.7769086786751        
11277.93465431314         10.06415314778021         -140.4217065825665        
11368.80331157008         14.6454675052652          -136.9594076620377        
11459.68267366989         19.15914121427646         -133.3355578959635        
11550.57883593254         23.57902456879091         -129.4902364288146        
11611.09984642826         26.45442526504659         -126.7749818195572        
11638.94144946244         27.75570581672729         -125.477262693982         
11664.69874915201         28.94616572799418         -124.2467429530346        
11741.96731672855         32.43028720945642         -120.3639959331039        
11831.27738318872         36.26412033086647         -115.4647255522566        
11922.11641502799         39.89856395164865         -109.9469273540316        
12013.13289856771         43.20498709685522         -103.7930799091981        
12104.19653471326         46.09767153427963         -96.94194215164804        
12195.29173941119         48.48566603390159         -89.36700240283898        
12286.41418068437         50.27492860929439         -81.11226657041303        
12377.55867160158         51.38006773562401         -72.31901884198224        
12468.72028077487         51.74046635343705         -63.2285109327488         
12559.89341705572         51.33473357758135         -54.14651837004689        
12651.07120937901         50.18644177816493         -45.37696407302308        
12742.24792263703         48.35781510263372         -37.15623358991508        
12833.41773308348         45.93499295487199         -29.61992390058205        
12924.57410126226         43.01206029561571         -22.80744627708798        
13015.71196659934         39.67907755659555         -16.68849940641154        
13106.8267896655          36.01573256142562         -11.19321236263842        
13197.91581417667         32.0893068678913          -6.235286521714641        
13288.97670598235         27.95531095721428         -1.72639577931909         
13380.00892224954         23.65913456901443         2.416648729993453         
